"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Value_imp"
2012,"Sweden","Number","Practising","Dentists",7809,FALSE
2012,"Sweden","Number","Practising","Pharmacists",7320,FALSE
2012,"Sweden","Number","Practising","Physiotherapists",7809,TRUE
2012,"Iceland","Number","Practising","Medical doctors",1142,FALSE
2012,"Iceland","Number","Practising","Dentists",270,FALSE
2012,"Iceland","Number","Practising","Pharmacists",149,FALSE
2012,"Iceland","Number","Practising","Physiotherapists",270,TRUE
2012,"Liechtenstein","Number","Practising","Medical doctors",116,FALSE
2012,"Liechtenstein","Number","Practising","Dentists",50,FALSE
2012,"Liechtenstein","Number","Practising","Pharmacists",10,FALSE
2012,"Liechtenstein","Number","Practising","Physiotherapists",50,TRUE
2012,"Norway","Number","Practising","Medical doctors",21238,FALSE
2012,"Norway","Number","Practising","Dentists",4340,FALSE
2012,"Norway","Number","Practising","Pharmacists",3367,FALSE
2012,"Norway","Number","Practising","Physiotherapists",4340,TRUE
2012,"Switzerland","Number","Practising","Medical doctors",31313,FALSE
2012,"Switzerland","Number","Practising","Dentists",4181,FALSE
2012,"Switzerland","Number","Practising","Pharmacists",5324,FALSE
2012,"Switzerland","Number","Practising","Physiotherapists",5324,TRUE
2012,"United Kingdom","Number","Practising","Medical doctors",171747,FALSE
2012,"United Kingdom","Number","Practising","Dentists",33268,FALSE
2012,"United Kingdom","Number","Practising","Pharmacists",49731,FALSE
2012,"United Kingdom","Number","Practising","Physiotherapists",49731,TRUE
2012,"Montenegro","Number","Practising","Medical doctors",1257,FALSE
2012,"Montenegro","Number","Practising","Dentists",7461,TRUE
2012,"Montenegro","Number","Practising","Pharmacists",6327,TRUE
2012,"Montenegro","Number","Practising","Physiotherapists",1257,TRUE
2012,"North Macedonia","Number","Practising","Medical doctors",32583,TRUE
2012,"North Macedonia","Number","Practising","Dentists",7461,TRUE
2012,"North Macedonia","Number","Practising","Pharmacists",6327,TRUE
2012,"North Macedonia","Number","Practising","Physiotherapists",13027,TRUE
2012,"Albania","Number","Practising","Medical doctors",3696,FALSE
2012,"Albania","Number","Practising","Dentists",7461,TRUE
2012,"Albania","Number","Practising","Pharmacists",1388,TRUE
2012,"Albania","Number","Practising","Physiotherapists",3578,TRUE
2012,"Serbia","Number","Practising","Medical doctors",20824,TRUE
2012,"Serbia","Number","Practising","Dentists",1932,TRUE
2012,"Serbia","Number","Practising","Pharmacists",1965,TRUE
2012,"Serbia","Number","Practising","Physiotherapists",2135,TRUE
2012,"Turkey","Number","Practising","Medical doctors",32583,TRUE
2012,"Turkey","Number","Practising","Dentists",7461,TRUE
2012,"Turkey","Number","Practising","Pharmacists",6327,TRUE
2012,"Turkey","Number","Practising","Physiotherapists",13027,TRUE
2013,"European Union - 27 countries (from 2020)","Number","Practising","Medical doctors",32999,TRUE
2013,"European Union - 27 countries (from 2020)","Number","Practising","Dentists",7426,TRUE
2013,"European Union - 27 countries (from 2020)","Number","Practising","Pharmacists",6383,TRUE
2013,"European Union - 27 countries (from 2020)","Number","Practising","Physiotherapists",13280,TRUE
2013,"European Union - 28 countries (2013-2020)","Number","Practising","Medical doctors",32999,TRUE
2013,"European Union - 28 countries (2013-2020)","Number","Practising","Dentists",7426,TRUE
2013,"European Union - 28 countries (2013-2020)","Number","Practising","Pharmacists",6383,TRUE
2013,"European Union - 28 countries (2013-2020)","Number","Practising","Physiotherapists",13280,TRUE
2013,"Belgium","Number","Practising","Medical doctors",32999,FALSE
2013,"Belgium","Number","Practising","Dentists",7965,FALSE
2013,"Belgium","Number","Practising","Pharmacists",13280,FALSE
2013,"Belgium","Number","Practising","Physiotherapists",13280,TRUE
2013,"Bulgaria","Number","Practising","Medical doctors",28891,FALSE
2013,"Bulgaria","Number","Practising","Dentists",7293,FALSE
2013,"Bulgaria","Number","Practising","Pharmacists",13280,TRUE
2013,"Bulgaria","Number","Practising","Physiotherapists",28599,TRUE
2013,"Czechia","Number","Practising","Medical doctors",38776,FALSE
2013,"Czechia","Number","Practising","Dentists",7426,FALSE
2013,"Czechia","Number","Practising","Pharmacists",6383,FALSE
2013,"Czechia","Number","Practising","Physiotherapists",7426,TRUE
2013,"Denmark","Number","Practising","Medical doctors",21614,FALSE
2013,"Denmark","Number","Practising","Dentists",4393,FALSE
2013,"Denmark","Number","Practising","Pharmacists",2849,FALSE
2013,"Denmark","Number","Practising","Physiotherapists",4393,TRUE
2013,"Germany (until 1990 former territory of the FRG)","Number","Practising","Medical doctors",325407,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Number","Practising","Dentists",68329,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Number","Practising","Pharmacists",51431,FALSE
2013,"Germany (until 1990 former territory of the FRG)","Number","Practising","Physiotherapists",68329,TRUE
2013,"Estonia","Number","Practising","Medical doctors",4395,FALSE
2013,"Estonia","Number","Practising","Dentists",1190,FALSE
2013,"Estonia","Number","Practising","Pharmacists",868,FALSE
2013,"Estonia","Number","Practising","Physiotherapists",1190,TRUE
2013,"Ireland","Number","Practising","Medical doctors",12367,FALSE
2013,"Ireland","Number","Practising","Dentists",7426,TRUE
2013,"Ireland","Number","Practising","Pharmacists",6383,TRUE
2013,"Ireland","Number","Practising","Physiotherapists",12450,TRUE
2013,"Greece","Number","Practising","Medical doctors",32999,TRUE
2013,"Greece","Number","Practising","Dentists",7426,TRUE
2013,"Greece","Number","Practising","Pharmacists",6383,TRUE
2013,"Greece","Number","Practising","Physiotherapists",13280,TRUE
2013,"Spain","Number","Practising","Medical doctors",177665,FALSE
2013,"Spain","Number","Practising","Dentists",7426,TRUE
2013,"Spain","Number","Practising","Pharmacists",52100,FALSE
2013,"Spain","Number","Practising","Physiotherapists",177665,TRUE
2013,"France","Number","Practising","Medical doctors",204129,FALSE
2013,"France","Number","Practising","Dentists",42084,FALSE
2013,"France","Number","Practising","Pharmacists",69679,FALSE
2013,"France","Number","Practising","Physiotherapists",69679,TRUE
2013,"France (metropolitan)","Number","Practising","Medical doctors",32999,TRUE
2013,"France (metropolitan)","Number","Practising","Dentists",7426,TRUE
2013,"France (metropolitan)","Number","Practising","Pharmacists",6383,TRUE
2013,"France (metropolitan)","Number","Practising","Physiotherapists",13280,TRUE
2013,"Croatia","Number","Practising","Medical doctors",12906,FALSE
2013,"Croatia","Number","Practising","Dentists",3225,FALSE
2013,"Croatia","Number","Practising","Pharmacists",2982,FALSE
2013,"Croatia","Number","Practising","Physiotherapists",3225,TRUE
2013,"Italy","Number","Practising","Medical doctors",234918,FALSE
2013,"Italy","Number","Practising","Dentists",47038,FALSE
2013,"Italy","Number","Practising","Pharmacists",68474,FALSE
2013,"Italy","Number","Practising","Physiotherapists",68474,TRUE
2013,"Cyprus","Number","Practising","Medical doctors",2754,FALSE
2013,"Cyprus","Number","Practising","Dentists",829,FALSE
2013,"Cyprus","Number","Practising","Pharmacists",187,FALSE
2013,"Cyprus","Number","Practising","Physiotherapists",829,TRUE
2013,"Latvia","Number","Practising","Medical doctors",6423,FALSE
2013,"Latvia","Number","Practising","Dentists",1459,FALSE
2013,"Latvia","Number","Practising","Pharmacists",1612,FALSE
2013,"Latvia","Number","Practising","Physiotherapists",1612,TRUE
2013,"Lithuania","Number","Practising","Medical doctors",12650,FALSE
2013,"Lithuania","Number","Practising","Dentists",2678,FALSE
2013,"Lithuania","Number","Practising","Pharmacists",2880,TRUE
2013,"Lithuania","Number","Practising","Physiotherapists",12604,TRUE
2013,"Luxembourg","Number","Practising","Medical doctors",1538,FALSE
2013,"Luxembourg","Number","Practising","Dentists",460,FALSE
2013,"Luxembourg","Number","Practising","Pharmacists",382,FALSE
2013,"Luxembourg","Number","Practising","Physiotherapists",460,TRUE
2013,"Hungary","Number","Practising","Medical doctors",31748,FALSE
2013,"Hungary","Number","Practising","Dentists",5963,FALSE
2013,"Hungary","Number","Practising","Pharmacists",7524,FALSE
2013,"Hungary","Number","Practising","Physiotherapists",7524,TRUE
2013,"Malta","Number","Practising","Medical doctors",1466,FALSE
2013,"Malta","Number","Practising","Dentists",197,FALSE
2013,"Malta","Number","Practising","Pharmacists",469,FALSE
2013,"Malta","Number","Practising","Physiotherapists",469,TRUE
2013,"Netherlands","Number","Practising","Medical doctors",59144,TRUE
2013,"Netherlands","Number","Practising","Dentists",8315,FALSE
2013,"Netherlands","Number","Practising","Pharmacists",3566,FALSE
2013,"Netherlands","Number","Practising","Physiotherapists",8290,TRUE
2013,"Austria","Number","Practising","Medical doctors",42302,FALSE
2013,"Austria","Number","Practising","Dentists",4853,FALSE
2013,"Austria","Number","Practising","Pharmacists",5918,FALSE
2013,"Austria","Number","Practising","Physiotherapists",5918,TRUE
2013,"Poland","Number","Practising","Medical doctors",85246,FALSE
2013,"Poland","Number","Practising","Dentists",12322,FALSE
2013,"Poland","Number","Practising","Pharmacists",27446,FALSE
2013,"Poland","Number","Practising","Physiotherapists",27446,TRUE
2013,"Portugal","Number","Practising","Medical doctors",32999,TRUE
2013,"Portugal","Number","Practising","Dentists",7426,TRUE
2013,"Portugal","Number","Practising","Pharmacists",8068,FALSE
2013,"Portugal","Number","Practising","Physiotherapists",8068,TRUE
2013,"Romania","Number","Practising","Medical doctors",52828,FALSE
2013,"Romania","Number","Practising","Dentists",14248,FALSE
2013,"Romania","Number","Practising","Pharmacists",16231,FALSE
2013,"Romania","Number","Practising","Physiotherapists",16231,TRUE
2013,"Slovenia","Number","Practising","Medical doctors",5416,FALSE
2013,"Slovenia","Number","Practising","Dentists",1337,FALSE
2013,"Slovenia","Number","Practising","Pharmacists",1189,FALSE
2013,"Slovenia","Number","Practising","Physiotherapists",1337,TRUE
2013,"Slovakia","Number","Practising","Medical doctors",32999,TRUE
2013,"Slovakia","Number","Practising","Dentists",7426,TRUE
2013,"Slovakia","Number","Practising","Pharmacists",6383,TRUE
2013,"Slovakia","Number","Practising","Physiotherapists",13280,TRUE
2013,"Finland","Number","Practising","Medical doctors",17116,FALSE
2013,"Finland","Number","Practising","Dentists",3948,FALSE
2013,"Finland","Number","Practising","Pharmacists",6020,FALSE
2013,"Finland","Number","Practising","Physiotherapists",6020,TRUE
2013,"Sweden","Number","Practising","Medical doctors",38817,FALSE
2013,"Sweden","Number","Practising","Dentists",7841,FALSE
2013,"Sweden","Number","Practising","Pharmacists",7268,FALSE
2013,"Sweden","Number","Practising","Physiotherapists",7841,TRUE
2013,"Iceland","Number","Practising","Medical doctors",1168,FALSE
2013,"Iceland","Number","Practising","Dentists",272,FALSE
2013,"Iceland","Number","Practising","Pharmacists",153,FALSE
2013,"Iceland","Number","Practising","Physiotherapists",272,TRUE
2013,"Liechtenstein","Number","Practising","Medical doctors",120,FALSE
2013,"Liechtenstein","Number","Practising","Dentists",51,FALSE
2013,"Liechtenstein","Number","Practising","Pharmacists",12,FALSE
2013,"Liechtenstein","Number","Practising","Physiotherapists",51,TRUE
2013,"Norway","Number","Practising","Medical doctors",21874,FALSE
2013,"Norway","Number","Practising","Dentists",4434,FALSE
2013,"Norway","Number","Practising","Pharmacists",3506,FALSE
2013,"Norway","Number","Practising","Physiotherapists",4434,TRUE
2013,"Switzerland","Number","Practising","Medical doctors",32681,FALSE
2013,"Switzerland","Number","Practising","Dentists",4208,FALSE
2013,"Switzerland","Number","Practising","Pharmacists",5223,FALSE
2013,"Switzerland","Number","Practising","Physiotherapists",5223,TRUE
2013,"United Kingdom","Number","Practising","Medical doctors",173976,FALSE
2013,"United Kingdom","Number","Practising","Dentists",33676,FALSE
2013,"United Kingdom","Number","Practising","Pharmacists",51315,FALSE
2013,"United Kingdom","Number","Practising","Physiotherapists",51315,TRUE
2013,"Montenegro","Number","Practising","Medical doctors",1326,FALSE
2013,"Montenegro","Number","Practising","Dentists",7426,TRUE
2013,"Montenegro","Number","Practising","Pharmacists",6383,TRUE
2013,"Montenegro","Number","Practising","Physiotherapists",1326,TRUE
2013,"North Macedonia","Number","Practising","Medical doctors",32999,TRUE
2013,"North Macedonia","Number","Practising","Dentists",7426,TRUE
2013,"North Macedonia","Number","Practising","Pharmacists",6383,TRUE
2013,"North Macedonia","Number","Practising","Physiotherapists",13280,TRUE
2013,"Albania","Number","Practising","Medical doctors",3709,FALSE
2013,"Albania","Number","Practising","Dentists",7426,TRUE
2013,"Albania","Number","Practising","Pharmacists",2441,FALSE
2013,"Albania","Number","Practising","Physiotherapists",3696,TRUE
2013,"Serbia","Number","Practising","Medical doctors",20824,TRUE
2013,"Serbia","Number","Practising","Dentists",1932,TRUE
2013,"Serbia","Number","Practising","Pharmacists",1965,TRUE
2013,"Serbia","Number","Practising","Physiotherapists",2135,TRUE
2013,"Turkey","Number","Practising","Medical doctors",32999,TRUE
2013,"Turkey","Number","Practising","Dentists",7426,TRUE
2013,"Turkey","Number","Practising","Pharmacists",6383,TRUE
2013,"Turkey","Number","Practising","Physiotherapists",13280,TRUE
2014,"European Union - 27 countries (from 2020)","Number","Practising","Medical doctors",28801,TRUE
2014,"European Union - 27 countries (from 2020)","Number","Practising","Dentists",7906,TRUE
2014,"European Union - 27 countries (from 2020)","Number","Practising","Pharmacists",6724,TRUE
2014,"European Union - 27 countries (from 2020)","Number","Practising","Physiotherapists",13508,TRUE
2014,"European Union - 28 countries (2013-2020)","Number","Practising","Medical doctors",28801,TRUE
2014,"European Union - 28 countries (2013-2020)","Number","Practising","Dentists",7906,TRUE
2014,"European Union - 28 countries (2013-2020)","Number","Practising","Pharmacists",6724,TRUE
2014,"European Union - 28 countries (2013-2020)","Number","Practising","Physiotherapists",13508,TRUE
2014,"Belgium","Number","Practising","Medical doctors",33353,FALSE
2014,"Belgium","Number","Practising","Dentists",8108,FALSE
2014,"Belgium","Number","Practising","Pharmacists",13508,FALSE
2014,"Belgium","Number","Practising","Physiotherapists",13508,TRUE
2014,"Bulgaria","Number","Practising","Medical doctors",28801,FALSE
2014,"Bulgaria","Number","Practising","Dentists",7054,FALSE
2014,"Bulgaria","Number","Practising","Pharmacists",13508,TRUE
2014,"Bulgaria","Number","Practising","Physiotherapists",28801,TRUE
2014,"Czechia","Number","Practising","Medical doctors",38624,TRUE
2014,"Czechia","Number","Practising","Dentists",7906,FALSE
2014,"Czechia","Number","Practising","Pharmacists",6724,FALSE
2014,"Czechia","Number","Practising","Physiotherapists",7906,TRUE
2014,"Denmark","Number","Practising","Medical doctors",21882,FALSE
2014,"Denmark","Number","Practising","Dentists",4342,FALSE
2014,"Denmark","Number","Practising","Pharmacists",2879,FALSE
2014,"Denmark","Number","Practising","Physiotherapists",4342,TRUE
2014,"Germany (until 1990 former territory of the FRG)","Number","Practising","Medical doctors",332695,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Number","Practising","Dentists",69216,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Number","Practising","Pharmacists",52004,FALSE
2014,"Germany (until 1990 former territory of the FRG)","Number","Practising","Physiotherapists",69216,TRUE
2014,"Estonia","Number","Practising","Medical doctors",4418,FALSE
2014,"Estonia","Number","Practising","Dentists",1223,FALSE
2014,"Estonia","Number","Practising","Pharmacists",883,FALSE
2014,"Estonia","Number","Practising","Physiotherapists",1223,TRUE
2014,"Ireland","Number","Practising","Medical doctors",14029,FALSE
2014,"Ireland","Number","Practising","Dentists",7906,TRUE
2014,"Ireland","Number","Practising","Pharmacists",6724,TRUE
2014,"Ireland","Number","Practising","Physiotherapists",14029,TRUE
2014,"Greece","Number","Practising","Medical doctors",28801,TRUE
2014,"Greece","Number","Practising","Dentists",7906,TRUE
2014,"Greece","Number","Practising","Pharmacists",6724,TRUE
2014,"Greece","Number","Practising","Physiotherapists",13508,TRUE
2014,"Spain","Number","Practising","Medical doctors",176665,FALSE
2014,"Spain","Number","Practising","Dentists",7906,TRUE
2014,"Spain","Number","Practising","Pharmacists",54567,FALSE
2014,"Spain","Number","Practising","Physiotherapists",176665,TRUE
2014,"France","Number","Practising","Medical doctors",206159,FALSE
2014,"France","Number","Practising","Dentists",42281,FALSE
2014,"France","Number","Practising","Pharmacists",70136,FALSE
2014,"France","Number","Practising","Physiotherapists",70136,TRUE
2014,"France (metropolitan)","Number","Practising","Medical doctors",28801,TRUE
2014,"France (metropolitan)","Number","Practising","Dentists",7906,TRUE
2014,"France (metropolitan)","Number","Practising","Pharmacists",6724,TRUE
2014,"France (metropolitan)","Number","Practising","Physiotherapists",13508,TRUE
2014,"Croatia","Number","Practising","Medical doctors",13302,FALSE
2014,"Croatia","Number","Practising","Dentists",3327,FALSE
2014,"Croatia","Number","Practising","Pharmacists",3024,FALSE
2014,"Croatia","Number","Practising","Physiotherapists",3327,TRUE
2014,"Italy","Number","Practising","Medical doctors",235889,FALSE
2014,"Italy","Number","Practising","Dentists",47610,FALSE
2014,"Italy","Number","Practising","Pharmacists",70277,FALSE
2014,"Italy","Number","Practising","Physiotherapists",70277,TRUE
2014,"Cyprus","Number","Practising","Medical doctors",2880,FALSE
2014,"Cyprus","Number","Practising","Dentists",839,FALSE
2014,"Cyprus","Number","Practising","Pharmacists",188,FALSE
2014,"Cyprus","Number","Practising","Physiotherapists",839,TRUE
2014,"Latvia","Number","Practising","Medical doctors",6412,FALSE
2014,"Latvia","Number","Practising","Dentists",1400,FALSE
2014,"Latvia","Number","Practising","Pharmacists",1548,FALSE
2014,"Latvia","Number","Practising","Physiotherapists",1548,TRUE
2014,"Lithuania","Number","Practising","Medical doctors",12631,FALSE
2014,"Lithuania","Number","Practising","Dentists",2669,FALSE
2014,"Lithuania","Number","Practising","Pharmacists",2880,TRUE
2014,"Lithuania","Number","Practising","Physiotherapists",12631,TRUE
2014,"Luxembourg","Number","Practising","Medical doctors",1603,FALSE
2014,"Luxembourg","Number","Practising","Dentists",476,FALSE
2014,"Luxembourg","Number","Practising","Pharmacists",382,FALSE
2014,"Luxembourg","Number","Practising","Physiotherapists",476,TRUE
2014,"Hungary","Number","Practising","Medical doctors",32791,FALSE
2014,"Hungary","Number","Practising","Dentists",6203,FALSE
2014,"Hungary","Number","Practising","Pharmacists",7594,FALSE
2014,"Hungary","Number","Practising","Physiotherapists",7594,TRUE
2014,"Malta","Number","Practising","Medical doctors",1566,FALSE
2014,"Malta","Number","Practising","Dentists",201,FALSE
2014,"Malta","Number","Practising","Pharmacists",493,FALSE
2014,"Malta","Number","Practising","Physiotherapists",493,TRUE
2014,"Netherlands","Number","Practising","Medical doctors",57762,FALSE
2014,"Netherlands","Number","Practising","Dentists",8410,FALSE
2014,"Netherlands","Number","Practising","Pharmacists",3635,FALSE
2014,"Netherlands","Number","Practising","Physiotherapists",8410,TRUE
2014,"Austria","Number","Practising","Medical doctors",43126,FALSE
2014,"Austria","Number","Practising","Dentists",4893,FALSE
2014,"Austria","Number","Practising","Pharmacists",5999,FALSE
2014,"Austria","Number","Practising","Physiotherapists",5999,TRUE
2014,"Poland","Number","Practising","Medical doctors",87687,FALSE
2014,"Poland","Number","Practising","Dentists",13088,FALSE
2014,"Poland","Number","Practising","Pharmacists",27747,FALSE
2014,"Poland","Number","Practising","Physiotherapists",27747,TRUE
2014,"Portugal","Number","Practising","Medical doctors",28801,TRUE
2014,"Portugal","Number","Practising","Dentists",7906,TRUE
2014,"Portugal","Number","Practising","Pharmacists",8379,FALSE
2014,"Portugal","Number","Practising","Physiotherapists",8379,TRUE
2014,"Romania","Number","Practising","Medical doctors",53720,FALSE
2014,"Romania","Number","Practising","Dentists",14846,FALSE
2014,"Romania","Number","Practising","Pharmacists",17025,FALSE
2014,"Romania","Number","Practising","Physiotherapists",17025,TRUE
2014,"Slovenia","Number","Practising","Medical doctors",5712,FALSE
2014,"Slovenia","Number","Practising","Dentists",1365,FALSE
2014,"Slovenia","Number","Practising","Pharmacists",1244,FALSE
2014,"Slovenia","Number","Practising","Physiotherapists",1365,TRUE
2014,"Slovakia","Number","Practising","Medical doctors",28801,TRUE
2014,"Slovakia","Number","Practising","Dentists",7906,TRUE
2014,"Slovakia","Number","Practising","Pharmacists",6724,TRUE
2014,"Slovakia","Number","Practising","Physiotherapists",13508,TRUE
2014,"Finland","Number","Practising","Medical doctors",17511,FALSE
2014,"Finland","Number","Practising","Dentists",3988,FALSE
2014,"Finland","Number","Practising","Pharmacists",5941,FALSE
2014,"Finland","Number","Practising","Physiotherapists",5941,TRUE
2014,"Sweden","Number","Practising","Medical doctors",39839,FALSE
2014,"Sweden","Number","Practising","Dentists",7900,FALSE
2014,"Sweden","Number","Practising","Pharmacists",7372,FALSE
2014,"Sweden","Number","Practising","Physiotherapists",7900,TRUE
2014,"Iceland","Number","Practising","Medical doctors",1193,FALSE
2014,"Iceland","Number","Practising","Dentists",274,FALSE
2014,"Iceland","Number","Practising","Pharmacists",153,FALSE
2014,"Iceland","Number","Practising","Physiotherapists",274,TRUE
2014,"Liechtenstein","Number","Practising","Medical doctors",119,FALSE
2014,"Liechtenstein","Number","Practising","Dentists",51,FALSE
2014,"Liechtenstein","Number","Practising","Pharmacists",15,FALSE
2014,"Liechtenstein","Number","Practising","Physiotherapists",51,TRUE
2014,"Norway","Number","Practising","Medical doctors",22754,FALSE
2014,"Norway","Number","Practising","Dentists",4450,FALSE
2014,"Norway","Number","Practising","Pharmacists",3710,FALSE
2014,"Norway","Number","Practising","Physiotherapists",4450,TRUE
2014,"Switzerland","Number","Practising","Medical doctors",33785,FALSE
2014,"Switzerland","Number","Practising","Dentists",4180,FALSE
2014,"Switzerland","Number","Practising","Pharmacists",5292,FALSE
2014,"Switzerland","Number","Practising","Physiotherapists",5292,TRUE
2014,"United Kingdom","Number","Practising","Medical doctors",177352,FALSE
2014,"United Kingdom","Number","Practising","Dentists",34348,FALSE
2014,"United Kingdom","Number","Practising","Pharmacists",53261,FALSE
2014,"United Kingdom","Number","Practising","Physiotherapists",53261,TRUE
2014,"Montenegro","Number","Practising","Medical doctors",1350,FALSE
2014,"Montenegro","Number","Practising","Dentists",7906,TRUE
2014,"Montenegro","Number","Practising","Pharmacists",6724,TRUE
2014,"Montenegro","Number","Practising","Physiotherapists",1350,TRUE
2014,"North Macedonia","Number","Practising","Medical doctors",28801,TRUE
2014,"North Macedonia","Number","Practising","Dentists",7906,TRUE
2014,"North Macedonia","Number","Practising","Pharmacists",6724,TRUE
2014,"North Macedonia","Number","Practising","Physiotherapists",13508,TRUE
2014,"Albania","Number","Practising","Medical doctors",3696,TRUE
2014,"Albania","Number","Practising","Dentists",7906,TRUE
2014,"Albania","Number","Practising","Pharmacists",1388,TRUE
2014,"Albania","Number","Practising","Physiotherapists",3696,TRUE
2014,"Serbia","Number","Practising","Medical doctors",20824,TRUE
2014,"Serbia","Number","Practising","Dentists",1932,TRUE
2014,"Serbia","Number","Practising","Pharmacists",1965,TRUE
2014,"Serbia","Number","Practising","Physiotherapists",2135,TRUE
2014,"Turkey","Number","Practising","Medical doctors",28801,TRUE
2014,"Turkey","Number","Practising","Dentists",7906,TRUE
2014,"Turkey","Number","Practising","Pharmacists",6724,TRUE
2014,"Turkey","Number","Practising","Physiotherapists",13508,TRUE
2015,"European Union - 27 countries (from 2020)","Number","Practising","Medical doctors",29038,TRUE
2015,"European Union - 27 countries (from 2020)","Number","Practising","Dentists",7547,TRUE
2015,"European Union - 27 countries (from 2020)","Number","Practising","Pharmacists",6965,TRUE
2015,"European Union - 27 countries (from 2020)","Number","Practising","Physiotherapists",13643,TRUE
2015,"European Union - 28 countries (2013-2020)","Number","Practising","Medical doctors",29038,TRUE
2015,"European Union - 28 countries (2013-2020)","Number","Practising","Dentists",7547,TRUE
2015,"European Union - 28 countries (2013-2020)","Number","Practising","Pharmacists",6965,TRUE
2015,"European Union - 28 countries (2013-2020)","Number","Practising","Physiotherapists",13643,TRUE
2015,"Belgium","Number","Practising","Medical doctors",34020,FALSE
2015,"Belgium","Number","Practising","Dentists",8291,FALSE
2015,"Belgium","Number","Practising","Pharmacists",13643,FALSE
2015,"Belgium","Number","Practising","Physiotherapists",13643,TRUE
2015,"Bulgaria","Number","Practising","Medical doctors",29038,FALSE
2015,"Bulgaria","Number","Practising","Dentists",7547,FALSE
2015,"Bulgaria","Number","Practising","Pharmacists",13643,TRUE
2015,"Bulgaria","Number","Practising","Physiotherapists",28801,TRUE
2015,"Czechia","Number","Practising","Medical doctors",38776,TRUE
2015,"Czechia","Number","Practising","Dentists",7906,TRUE
2015,"Czechia","Number","Practising","Pharmacists",6965,FALSE
2015,"Czechia","Number","Practising","Physiotherapists",6965,TRUE
2015,"Denmark","Number","Practising","Medical doctors",22332,FALSE
2015,"Denmark","Number","Practising","Dentists",4321,FALSE
2015,"Denmark","Number","Practising","Pharmacists",2931,FALSE
2015,"Denmark","Number","Practising","Physiotherapists",4321,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Number","Practising","Medical doctors",338129,FALSE
2015,"Germany (until 1990 former territory of the FRG)","Number","Practising","Dentists",69971,FALSE
2015,"Germany (until 1990 former territory of the FRG)","Number","Practising","Pharmacists",52568,FALSE
2015,"Germany (until 1990 former territory of the FRG)","Number","Practising","Physiotherapists",69971,TRUE
2015,"Estonia","Number","Practising","Medical doctors",4492,FALSE
2015,"Estonia","Number","Practising","Dentists",1239,FALSE
2015,"Estonia","Number","Practising","Pharmacists",948,FALSE
2015,"Estonia","Number","Practising","Physiotherapists",1239,TRUE
2015,"Ireland","Number","Practising","Medical doctors",14666,FALSE
2015,"Ireland","Number","Practising","Dentists",7547,TRUE
2015,"Ireland","Number","Practising","Pharmacists",6965,TRUE
2015,"Ireland","Number","Practising","Physiotherapists",14666,TRUE
2015,"Greece","Number","Practising","Medical doctors",29038,TRUE
2015,"Greece","Number","Practising","Dentists",7547,TRUE
2015,"Greece","Number","Practising","Pharmacists",6965,TRUE
2015,"Greece","Number","Practising","Physiotherapists",13643,TRUE
2015,"Spain","Number","Practising","Medical doctors",178600,FALSE
2015,"Spain","Number","Practising","Dentists",7547,TRUE
2015,"Spain","Number","Practising","Pharmacists",55400,FALSE
2015,"Spain","Number","Practising","Physiotherapists",176665,TRUE
2015,"France","Number","Practising","Medical doctors",207789,FALSE
2015,"France","Number","Practising","Dentists",42602,FALSE
2015,"France","Number","Practising","Pharmacists",70247,FALSE
2015,"France","Number","Practising","Physiotherapists",70247,TRUE
2015,"France (metropolitan)","Number","Practising","Medical doctors",29038,TRUE
2015,"France (metropolitan)","Number","Practising","Dentists",7547,TRUE
2015,"France (metropolitan)","Number","Practising","Pharmacists",6965,TRUE
2015,"France (metropolitan)","Number","Practising","Physiotherapists",13643,TRUE
2015,"Croatia","Number","Practising","Medical doctors",13430,FALSE
2015,"Croatia","Number","Practising","Dentists",3347,FALSE
2015,"Croatia","Number","Practising","Pharmacists",3042,FALSE
2015,"Croatia","Number","Practising","Physiotherapists",3347,TRUE
2015,"Italy","Number","Practising","Medical doctors",233102,FALSE
2015,"Italy","Number","Practising","Dentists",47604,FALSE
2015,"Italy","Number","Practising","Pharmacists",69939,FALSE
2015,"Italy","Number","Practising","Physiotherapists",69939,TRUE
2015,"Cyprus","Number","Practising","Medical doctors",3046,FALSE
2015,"Cyprus","Number","Practising","Dentists",876,FALSE
2015,"Cyprus","Number","Practising","Pharmacists",750,FALSE
2015,"Cyprus","Number","Practising","Physiotherapists",876,TRUE
2015,"Latvia","Number","Practising","Medical doctors",6324,FALSE
2015,"Latvia","Number","Practising","Dentists",1419,FALSE
2015,"Latvia","Number","Practising","Pharmacists",1574,FALSE
2015,"Latvia","Number","Practising","Physiotherapists",1574,TRUE
2015,"Lithuania","Number","Practising","Medical doctors",12605,FALSE
2015,"Lithuania","Number","Practising","Dentists",2644,FALSE
2015,"Lithuania","Number","Practising","Pharmacists",2880,TRUE
2015,"Lithuania","Number","Practising","Physiotherapists",12605,TRUE
2015,"Luxembourg","Number","Practising","Medical doctors",1656,FALSE
2015,"Luxembourg","Number","Practising","Dentists",506,FALSE
