"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Value_imp"
2012,"Poland","Inhabitants per ...","Practising","Nurses and midwives",170.26,TRUE
2012,"Poland","Inhabitants per ...","Practising","Nursing professionals and midwives",170.26,TRUE
2012,"Poland","Inhabitants per ...","Practising","Nurses",189.51,TRUE
2012,"Poland","Inhabitants per ...","Practising","Nursing professionals",189.51,TRUE
2012,"Poland","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",40.95,TRUE
2012,"Poland","Inhabitants per ...","Professionally active","Nurses and midwives",169.3,TRUE
2012,"Poland","Inhabitants per ...","Professionally active","Nursing professionals and midwives",169.3,TRUE
2012,"Poland","Inhabitants per ...","Professionally active","Nurses",188.53,TRUE
2012,"Poland","Inhabitants per ...","Professionally active","Nursing professionals",188.53,TRUE
2012,"Poland","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",118.76,TRUE
2012,"Poland","Inhabitants per ...","Licensed to practice","Nurses and midwives",118.76,FALSE
2012,"Poland","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",118.76,FALSE
2012,"Poland","Inhabitants per ...","Licensed to practice","Nurses",133.4,FALSE
2012,"Poland","Inhabitants per ...","Licensed to practice","Nursing professionals",133.4,FALSE
2012,"Poland","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",590.99,TRUE
2012,"Poland","Per hundred thousand inhabitants","Practising","Nurses and midwives",587.33,TRUE
2012,"Poland","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",587.33,TRUE
2012,"Poland","Per hundred thousand inhabitants","Practising","Nurses",527.67,TRUE
2012,"Poland","Per hundred thousand inhabitants","Practising","Nursing professionals",527.67,TRUE
2012,"Poland","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",2442.17,TRUE
2012,"Poland","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",590.65,TRUE
2012,"Poland","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",590.65,TRUE
2012,"Poland","Per hundred thousand inhabitants","Professionally active","Nurses",530.43,TRUE
2012,"Poland","Per hundred thousand inhabitants","Professionally active","Nursing professionals",530.43,TRUE
2012,"Poland","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",842,TRUE
2012,"Poland","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",842,FALSE
2012,"Poland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",842,FALSE
2012,"Poland","Per hundred thousand inhabitants","Licensed to practice","Nurses",749.65,FALSE
2012,"Poland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",749.65,FALSE
2012,"Portugal","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",113262,TRUE
2012,"Portugal","Number","Practising","Nurses and midwives",89162,TRUE
2012,"Portugal","Number","Practising","Nursing professionals and midwives",57397,TRUE
2012,"Portugal","Number","Practising","Nurses",84688,TRUE
2012,"Portugal","Number","Practising","Nursing professionals",55694,TRUE
2012,"Portugal","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",232771,TRUE
2012,"Portugal","Number","Professionally active","Nurses and midwives",65404,FALSE
2012,"Portugal","Number","Professionally active","Nursing professionals and midwives",65404,FALSE
2012,"Portugal","Number","Professionally active","Nurses",62956,FALSE
2012,"Portugal","Number","Professionally active","Nursing professionals",62956,FALSE
2012,"Portugal","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",185515,TRUE
2012,"Portugal","Number","Licensed to practice","Nurses and midwives",107112,TRUE
2012,"Portugal","Number","Licensed to practice","Nursing professionals and midwives",100724,TRUE
2012,"Portugal","Number","Licensed to practice","Nurses",100857,TRUE
2012,"Portugal","Number","Licensed to practice","Nursing professionals",66888,TRUE
2012,"Portugal","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",92.8,TRUE
2012,"Portugal","Inhabitants per ...","Practising","Nurses and midwives",117.88,TRUE
2012,"Portugal","Inhabitants per ...","Practising","Nursing professionals and midwives",97.42,TRUE
2012,"Portugal","Inhabitants per ...","Practising","Nurses",124.11,TRUE
2012,"Portugal","Inhabitants per ...","Practising","Nursing professionals",100.4,TRUE
2012,"Portugal","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",40.95,TRUE
2012,"Portugal","Inhabitants per ...","Professionally active","Nurses and midwives",160.77,FALSE
2012,"Portugal","Inhabitants per ...","Professionally active","Nursing professionals and midwives",160.77,FALSE
2012,"Portugal","Inhabitants per ...","Professionally active","Nurses",167.02,FALSE
2012,"Portugal","Inhabitants per ...","Professionally active","Nursing professionals",167.02,FALSE
2012,"Portugal","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",59.87,TRUE
2012,"Portugal","Inhabitants per ...","Licensed to practice","Nurses and midwives",59.87,TRUE
2012,"Portugal","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",105.19,TRUE
2012,"Portugal","Inhabitants per ...","Licensed to practice","Nurses",63.52,TRUE
2012,"Portugal","Inhabitants per ...","Licensed to practice","Nursing professionals",68.76,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",1077.58,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Practising","Nurses and midwives",848.29,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",1026.49,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Practising","Nurses",805.72,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Practising","Nursing professionals",996.03,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",2442.17,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",622.02,FALSE
2012,"Portugal","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",622.02,FALSE
2012,"Portugal","Per hundred thousand inhabitants","Professionally active","Nurses",598.73,FALSE
2012,"Portugal","Per hundred thousand inhabitants","Professionally active","Nursing professionals",598.73,FALSE
2012,"Portugal","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",1670.26,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",1670.26,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",950.63,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Licensed to practice","Nurses",1574.23,TRUE
2012,"Portugal","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",1454.23,TRUE
2012,"Romania","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",179423,FALSE
2012,"Romania","Number","Practising","Nurses and midwives",120084,FALSE
2012,"Romania","Number","Practising","Nursing professionals and midwives",12486,FALSE
2012,"Romania","Number","Practising","Nurses",116377,FALSE
2012,"Romania","Number","Practising","Nursing professionals",8779,FALSE
2012,"Romania","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",181232,FALSE
2012,"Romania","Number","Professionally active","Nurses and midwives",121792,FALSE
2012,"Romania","Number","Professionally active","Nursing professionals and midwives",12557,FALSE
2012,"Romania","Number","Professionally active","Nurses",118085,FALSE
2012,"Romania","Number","Professionally active","Nursing professionals",8850,FALSE
2012,"Romania","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",179423,TRUE
2012,"Romania","Number","Licensed to practice","Nurses and midwives",130537,TRUE
2012,"Romania","Number","Licensed to practice","Nursing professionals and midwives",16025,TRUE
2012,"Romania","Number","Licensed to practice","Nurses",120289,FALSE
2012,"Romania","Number","Licensed to practice","Nursing professionals",10035,FALSE
2012,"Romania","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",111.79,FALSE
2012,"Romania","Inhabitants per ...","Practising","Nurses and midwives",167.03,FALSE
2012,"Romania","Inhabitants per ...","Practising","Nursing professionals and midwives",1606.44,FALSE
2012,"Romania","Inhabitants per ...","Practising","Nurses",172.35,FALSE
2012,"Romania","Inhabitants per ...","Practising","Nursing professionals",2284.77,FALSE
2012,"Romania","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",110.68,FALSE
2012,"Romania","Inhabitants per ...","Professionally active","Nurses and midwives",164.69,FALSE
2012,"Romania","Inhabitants per ...","Professionally active","Nursing professionals and midwives",1597.36,FALSE
2012,"Romania","Inhabitants per ...","Professionally active","Nurses",169.86,FALSE
2012,"Romania","Inhabitants per ...","Professionally active","Nursing professionals",2266.44,FALSE
2012,"Romania","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",111.79,TRUE
2012,"Romania","Inhabitants per ...","Licensed to practice","Nurses and midwives",152.52,TRUE
2012,"Romania","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",1242.37,TRUE
2012,"Romania","Inhabitants per ...","Licensed to practice","Nurses",166.75,FALSE
2012,"Romania","Inhabitants per ...","Licensed to practice","Nursing professionals",1998.81,FALSE
2012,"Romania","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",894.52,FALSE
2012,"Romania","Per hundred thousand inhabitants","Practising","Nurses and midwives",598.68,FALSE
2012,"Romania","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",62.25,FALSE
2012,"Romania","Per hundred thousand inhabitants","Practising","Nurses",580.2,FALSE
2012,"Romania","Per hundred thousand inhabitants","Practising","Nursing professionals",43.77,FALSE
2012,"Romania","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",903.54,FALSE
2012,"Romania","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",607.2,FALSE
2012,"Romania","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",62.6,FALSE
2012,"Romania","Per hundred thousand inhabitants","Professionally active","Nurses",588.72,FALSE
2012,"Romania","Per hundred thousand inhabitants","Professionally active","Nursing professionals",44.12,FALSE
2012,"Romania","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",894.52,TRUE
2012,"Romania","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",655.67,TRUE
2012,"Romania","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",80.49,TRUE
2012,"Romania","Per hundred thousand inhabitants","Licensed to practice","Nurses",599.7,FALSE
2012,"Romania","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",50.03,FALSE
2012,"Slovenia","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",20689,FALSE
2012,"Slovenia","Number","Practising","Nurses and midwives",16910,FALSE
2012,"Slovenia","Number","Practising","Nursing professionals and midwives",4667,FALSE
2012,"Slovenia","Number","Practising","Nurses",16794,FALSE
2012,"Slovenia","Number","Practising","Nursing professionals",4551,FALSE
2012,"Slovenia","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",20982,FALSE
2012,"Slovenia","Number","Professionally active","Nurses and midwives",17160,FALSE
2012,"Slovenia","Number","Professionally active","Nursing professionals and midwives",4776,FALSE
2012,"Slovenia","Number","Professionally active","Nurses",17041,FALSE
2012,"Slovenia","Number","Professionally active","Nursing professionals",4657,FALSE
2012,"Slovenia","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",20689,TRUE
2012,"Slovenia","Number","Licensed to practice","Nurses and midwives",107112,TRUE
2012,"Slovenia","Number","Licensed to practice","Nursing professionals and midwives",100724,TRUE
2012,"Slovenia","Number","Licensed to practice","Nurses",100857,TRUE
2012,"Slovenia","Number","Licensed to practice","Nursing professionals",66888,TRUE
2012,"Slovenia","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",99.43,FALSE
2012,"Slovenia","Inhabitants per ...","Practising","Nurses and midwives",121.65,FALSE
2012,"Slovenia","Inhabitants per ...","Practising","Nursing professionals and midwives",440.79,FALSE
2012,"Slovenia","Inhabitants per ...","Practising","Nurses",122.49,FALSE
2012,"Slovenia","Inhabitants per ...","Practising","Nursing professionals",452.02,FALSE
2012,"Slovenia","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",98.04,FALSE
2012,"Slovenia","Inhabitants per ...","Professionally active","Nurses and midwives",119.88,FALSE
2012,"Slovenia","Inhabitants per ...","Professionally active","Nursing professionals and midwives",430.73,FALSE
2012,"Slovenia","Inhabitants per ...","Professionally active","Nurses",120.72,FALSE
2012,"Slovenia","Inhabitants per ...","Professionally active","Nursing professionals",441.73,FALSE
2012,"Slovenia","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",99.43,TRUE
2012,"Slovenia","Inhabitants per ...","Licensed to practice","Nurses and midwives",59.87,TRUE
2012,"Slovenia","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",105.19,TRUE
2012,"Slovenia","Inhabitants per ...","Licensed to practice","Nurses",63.52,TRUE
2012,"Slovenia","Inhabitants per ...","Licensed to practice","Nursing professionals",68.76,TRUE
2012,"Slovenia","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",1005.71,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Practising","Nurses and midwives",822.01,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",226.87,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Practising","Nurses",816.37,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Practising","Nursing professionals",221.23,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",1019.95,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",834.16,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",232.16,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Professionally active","Nurses",828.38,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Professionally active","Nursing professionals",226.38,FALSE
2012,"Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",1005.71,TRUE
2012,"Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",1670.26,TRUE
2012,"Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",950.63,TRUE
2012,"Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nurses",1574.23,TRUE
2012,"Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",1454.23,TRUE
2012,"Slovakia","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",113262,TRUE
2012,"Slovakia","Number","Practising","Nurses and midwives",89162,TRUE
2012,"Slovakia","Number","Practising","Nursing professionals and midwives",57397,TRUE
2012,"Slovakia","Number","Practising","Nurses",84688,TRUE
2012,"Slovakia","Number","Practising","Nursing professionals",55694,TRUE
2012,"Slovakia","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",42992,FALSE
2012,"Slovakia","Number","Professionally active","Nurses and midwives",33243,FALSE
2012,"Slovakia","Number","Professionally active","Nursing professionals and midwives",33243,FALSE
2012,"Slovakia","Number","Professionally active","Nurses",31478,FALSE
2012,"Slovakia","Number","Professionally active","Nursing professionals",31478,FALSE
2012,"Slovakia","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",42992,TRUE
2012,"Slovakia","Number","Licensed to practice","Nurses and midwives",107112,TRUE
2012,"Slovakia","Number","Licensed to practice","Nursing professionals and midwives",100724,TRUE
2012,"Slovakia","Number","Licensed to practice","Nurses",100857,TRUE
2012,"Slovakia","Number","Licensed to practice","Nursing professionals",66888,TRUE
2012,"Slovakia","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",92.8,TRUE
2012,"Slovakia","Inhabitants per ...","Practising","Nurses and midwives",117.88,TRUE
2012,"Slovakia","Inhabitants per ...","Practising","Nursing professionals and midwives",97.42,TRUE
2012,"Slovakia","Inhabitants per ...","Practising","Nurses",124.11,TRUE
2012,"Slovakia","Inhabitants per ...","Practising","Nursing professionals",100.4,TRUE
2012,"Slovakia","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",125.78,FALSE
2012,"Slovakia","Inhabitants per ...","Professionally active","Nurses and midwives",162.67,FALSE
2012,"Slovakia","Inhabitants per ...","Professionally active","Nursing professionals and midwives",162.67,FALSE
2012,"Slovakia","Inhabitants per ...","Professionally active","Nurses",171.79,FALSE
2012,"Slovakia","Inhabitants per ...","Professionally active","Nursing professionals",171.79,FALSE
2012,"Slovakia","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",125.78,TRUE
2012,"Slovakia","Inhabitants per ...","Licensed to practice","Nurses and midwives",59.87,TRUE
2012,"Slovakia","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",105.19,TRUE
2012,"Slovakia","Inhabitants per ...","Licensed to practice","Nurses",63.52,TRUE
2012,"Slovakia","Inhabitants per ...","Licensed to practice","Nursing professionals",68.76,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",1077.58,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Practising","Nurses and midwives",848.29,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",1026.49,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Practising","Nurses",805.72,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Practising","Nursing professionals",996.03,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",795.03,FALSE
2012,"Slovakia","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",614.75,FALSE
2012,"Slovakia","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",614.75,FALSE
2012,"Slovakia","Per hundred thousand inhabitants","Professionally active","Nurses",582.11,FALSE
2012,"Slovakia","Per hundred thousand inhabitants","Professionally active","Nursing professionals",582.11,FALSE
2012,"Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",795.03,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",1670.26,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",950.63,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nurses",1574.23,TRUE
2012,"Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",1454.23,TRUE
2012,"Finland","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",194470,FALSE
2012,"Finland","Number","Practising","Nurses and midwives",79160,FALSE
2012,"Finland","Number","Practising","Nursing professionals and midwives",54909,FALSE
2012,"Finland","Number","Practising","Nurses",76900,FALSE
2012,"Finland","Number","Practising","Nursing professionals",52649,FALSE
2012,"Finland","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",232771,TRUE
2012,"Finland","Number","Professionally active","Nurses and midwives",90380,TRUE
2012,"Finland","Number","Professionally active","Nursing professionals and midwives",64584,TRUE
2012,"Finland","Number","Professionally active","Nurses",86525,TRUE
2012,"Finland","Number","Professionally active","Nursing professionals",61127,TRUE
2012,"Finland","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",110972,TRUE
2012,"Finland","Number","Licensed to practice","Nurses and midwives",110972,FALSE
2012,"Finland","Number","Licensed to practice","Nursing professionals and midwives",100724,TRUE
2012,"Finland","Number","Licensed to practice","Nurses",104148,FALSE
2012,"Finland","Number","Licensed to practice","Nursing professionals",66888,TRUE
2012,"Finland","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",27.84,FALSE
2012,"Finland","Inhabitants per ...","Practising","Nurses and midwives",68.39,FALSE
2012,"Finland","Inhabitants per ...","Practising","Nursing professionals and midwives",98.6,FALSE
2012,"Finland","Inhabitants per ...","Practising","Nurses",70.4,FALSE
2012,"Finland","Inhabitants per ...","Practising","Nursing professionals",102.83,FALSE
2012,"Finland","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",23.48,TRUE
2012,"Finland","Inhabitants per ...","Professionally active","Nurses and midwives",60.85,TRUE
2012,"Finland","Inhabitants per ...","Professionally active","Nursing professionals and midwives",84.22,TRUE
2012,"Finland","Inhabitants per ...","Professionally active","Nurses",63.58,TRUE
2012,"Finland","Inhabitants per ...","Professionally active","Nursing professionals",89.54,TRUE
2012,"Finland","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",48.79,TRUE
2012,"Finland","Inhabitants per ...","Licensed to practice","Nurses and midwives",48.79,FALSE
2012,"Finland","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",105.19,TRUE
2012,"Finland","Inhabitants per ...","Licensed to practice","Nurses",51.98,FALSE
2012,"Finland","Inhabitants per ...","Licensed to practice","Nursing professionals",68.76,TRUE
2012,"Finland","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",3592,FALSE
2012,"Finland","Per hundred thousand inhabitants","Practising","Nurses and midwives",1462.14,FALSE
2012,"Finland","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",1014.21,FALSE
2012,"Finland","Per hundred thousand inhabitants","Practising","Nurses",1420.4,FALSE
2012,"Finland","Per hundred thousand inhabitants","Practising","Nursing professionals",972.47,FALSE
2012,"Finland","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",4259.81,TRUE
2012,"Finland","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",1643.51,TRUE
2012,"Finland","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",1187.43,TRUE
2012,"Finland","Per hundred thousand inhabitants","Professionally active","Nurses",1572.94,TRUE
2012,"Finland","Per hundred thousand inhabitants","Professionally active","Nursing professionals",1116.87,TRUE
2012,"Finland","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",2049.73,TRUE
2012,"Finland","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",2049.73,FALSE
2012,"Finland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",950.63,TRUE
2012,"Finland","Per hundred thousand inhabitants","Licensed to practice","Nurses",1923.69,FALSE
2012,"Finland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",1454.23,TRUE
2012,"Sweden","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",113262,TRUE
2012,"Sweden","Number","Practising","Nurses and midwives",111017,FALSE
2012,"Sweden","Number","Practising","Nursing professionals and midwives",111017,FALSE
2012,"Sweden","Number","Practising","Nurses",103879,FALSE
2012,"Sweden","Number","Practising","Nursing professionals",103879,FALSE
2012,"Sweden","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",232771,TRUE
2012,"Sweden","Number","Professionally active","Nurses and midwives",116520,FALSE
2012,"Sweden","Number","Professionally active","Nursing professionals and midwives",116520,FALSE
2012,"Sweden","Number","Professionally active","Nurses",109041,FALSE
2012,"Sweden","Number","Professionally active","Nursing professionals",109041,FALSE
2012,"Sweden","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",194100,TRUE
2012,"Sweden","Number","Licensed to practice","Nurses and midwives",194100,FALSE
2012,"Sweden","Number","Licensed to practice","Nursing professionals and midwives",194100,FALSE
2012,"Sweden","Number","Licensed to practice","Nurses",182934,FALSE
2012,"Sweden","Number","Licensed to practice","Nursing professionals",182934,FALSE
2012,"Sweden","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",92.8,TRUE
2012,"Sweden","Inhabitants per ...","Practising","Nurses and midwives",85.75,FALSE
2012,"Sweden","Inhabitants per ...","Practising","Nursing professionals and midwives",85.75,FALSE
2012,"Sweden","Inhabitants per ...","Practising","Nurses",91.64,FALSE
2012,"Sweden","Inhabitants per ...","Practising","Nursing professionals",91.64,FALSE
2012,"Sweden","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",40.95,TRUE
2012,"Sweden","Inhabitants per ...","Professionally active","Nurses and midwives",81.7,FALSE
2012,"Sweden","Inhabitants per ...","Professionally active","Nursing professionals and midwives",81.7,FALSE
2012,"Sweden","Inhabitants per ...","Professionally active","Nurses",87.3,FALSE
2012,"Sweden","Inhabitants per ...","Professionally active","Nursing professionals",87.3,FALSE
2012,"Sweden","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",49.04,TRUE
2012,"Sweden","Inhabitants per ...","Licensed to practice","Nurses and midwives",49.04,FALSE
2012,"Sweden","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",49.04,FALSE
2012,"Sweden","Inhabitants per ...","Licensed to practice","Nurses",52.04,FALSE
2012,"Sweden","Inhabitants per ...","Licensed to practice","Nursing professionals",52.04,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",1077.58,TRUE
2012,"Sweden","Per hundred thousand inhabitants","Practising","Nurses and midwives",1166.22,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",1166.22,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Practising","Nurses",1091.24,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Practising","Nursing professionals",1091.24,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",2442.17,TRUE
2012,"Sweden","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",1224.03,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",1224.03,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Professionally active","Nurses",1145.46,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Professionally active","Nursing professionals",1145.46,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",2039,TRUE
2012,"Sweden","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",2039,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",2039,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Licensed to practice","Nurses",1921.7,FALSE
2012,"Sweden","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",1921.7,FALSE
2012,"Iceland","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",8919,FALSE
2012,"Iceland","Number","Practising","Nurses and midwives",5119,FALSE
2012,"Iceland","Number","Practising","Nursing professionals and midwives",3165,FALSE
2012,"Iceland","Number","Practising","Nurses",4863,FALSE
2012,"Iceland","Number","Practising","Nursing professionals",2909,FALSE
2012,"Iceland","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",232771,TRUE
2012,"Iceland","Number","Professionally active","Nurses and midwives",5119,FALSE
2012,"Iceland","Number","Professionally active","Nursing professionals and midwives",3165,FALSE
2012,"Iceland","Number","Professionally active","Nurses",4863,FALSE
2012,"Iceland","Number","Professionally active","Nursing professionals",2909,FALSE
2012,"Iceland","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",5078,TRUE
2012,"Iceland","Number","Licensed to practice","Nurses and midwives",10571,TRUE
2012,"Iceland","Number","Licensed to practice","Nursing professionals and midwives",5078,FALSE
2012,"Iceland","Number","Licensed to practice","Nurses",10052,TRUE
2012,"Iceland","Number","Licensed to practice","Nursing professionals",4598,FALSE
2012,"Iceland","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",35.96,FALSE
