"TIME","GEO","UNIT","ICHA11_HF","Value","Value_imp"
2011,"Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",56.22,FALSE
2011,"Ireland","Million euro","Social health insurance schemes",0,FALSE
2011,"Greece","Million euro","All financing schemes",18690.74,FALSE
2011,"Greece","Million euro","Government schemes and compulsory contributory health care financing schemes",12280.38,FALSE
2011,"Greece","Million euro","Government schemes",4202.25,FALSE
2011,"Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8078.13,FALSE
2011,"Greece","Million euro","Social health insurance schemes",8078.13,FALSE
2011,"Spain","Million euro","All financing schemes",97532.09,FALSE
2011,"Spain","Million euro","Government schemes and compulsory contributory health care financing schemes",71672.19,FALSE
2011,"Spain","Million euro","Government schemes",67646.49,FALSE
2011,"Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",4025.7,FALSE
2011,"Spain","Million euro","Social health insurance schemes",4025.7,FALSE
2011,"France","Million euro","All financing schemes",230575.03,FALSE
2011,"France","Million euro","Government schemes and compulsory contributory health care financing schemes",175330.5,FALSE
2011,"France","Million euro","Government schemes",11242.85,FALSE
2011,"France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",164087.65,FALSE
2011,"France","Million euro","Social health insurance schemes",164087.65,FALSE
2011,"Croatia","Million euro","All financing schemes",2907.78,TRUE
2011,"Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes",2423.09,TRUE
2011,"Croatia","Million euro","Government schemes",86.03,TRUE
2011,"Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",2345.7,TRUE
2011,"Croatia","Million euro","Social health insurance schemes",2345.7,TRUE
2011,"Italy","Million euro","All financing schemes",142676,TRUE
2011,"Italy","Million euro","Government schemes and compulsory contributory health care financing schemes",108258,TRUE
2011,"Italy","Million euro","Government schemes",107932,TRUE
2011,"Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",341,TRUE
2011,"Italy","Million euro","Social health insurance schemes",341,TRUE
2011,"Cyprus","Million euro","All financing schemes",1277.15,FALSE
2011,"Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes",610.98,FALSE
2011,"Cyprus","Million euro","Government schemes",601.79,FALSE
2011,"Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",9.2,FALSE
2011,"Cyprus","Million euro","Social health insurance schemes",9.2,FALSE
2011,"Latvia","Million euro","All financing schemes",1290.77,TRUE
2011,"Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes",770.23,TRUE
2011,"Latvia","Million euro","Government schemes",770.23,TRUE
2011,"Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2011,"Latvia","Million euro","Social health insurance schemes",0,TRUE
2011,"Lithuania","Million euro","All financing schemes",2031.79,FALSE
2011,"Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes",1442.45,FALSE
2011,"Lithuania","Million euro","Government schemes",196.68,FALSE
2011,"Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",1245.77,FALSE
2011,"Lithuania","Million euro","Social health insurance schemes",1222.15,TRUE
2011,"Luxembourg","Million euro","All financing schemes",2638.25,FALSE
2011,"Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes",2193.88,FALSE
2011,"Luxembourg","Million euro","Government schemes",177.33,FALSE
2011,"Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",2016.55,FALSE
2011,"Luxembourg","Million euro","Social health insurance schemes",2037.29,TRUE
2011,"Hungary","Million euro","All financing schemes",7642.3,FALSE
2011,"Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes",5084.01,FALSE
2011,"Hungary","Million euro","Government schemes",614.77,FALSE
2011,"Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",4469.24,FALSE
2011,"Hungary","Million euro","Social health insurance schemes",4469.24,FALSE
2011,"Malta","Million euro","All financing schemes",889.47,TRUE
2011,"Malta","Million euro","Government schemes and compulsory contributory health care financing schemes",538.74,TRUE
2011,"Malta","Million euro","Government schemes",538.74,TRUE
2011,"Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2011,"Malta","Million euro","Social health insurance schemes",0,TRUE
2011,"Netherlands","Million euro","All financing schemes",66554.7,FALSE
2011,"Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes",55016.02,FALSE
2011,"Netherlands","Million euro","Government schemes",3377.11,FALSE
2011,"Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",51638.91,FALSE
2011,"Netherlands","Million euro","Social health insurance schemes",17030.26,FALSE
2011,"Austria","Million euro","All financing schemes",31093.91,FALSE
2011,"Austria","Million euro","Government schemes and compulsory contributory health care financing schemes",23200.55,FALSE
2011,"Austria","Million euro","Government schemes",9601.01,FALSE
2011,"Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",13599.53,FALSE
2011,"Austria","Million euro","Social health insurance schemes",13599.53,FALSE
2011,"Poland","Million euro","All financing schemes",25681.21,TRUE
2011,"Poland","Million euro","Government schemes and compulsory contributory health care financing schemes",18146.08,TRUE
2011,"Poland","Million euro","Government schemes",2509.49,TRUE
2011,"Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",15752.23,TRUE
2011,"Poland","Million euro","Social health insurance schemes",15652.06,TRUE
2011,"Portugal","Million euro","All financing schemes",16790.72,FALSE
2011,"Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes",11366.4,FALSE
2011,"Portugal","Million euro","Government schemes",11186.71,FALSE
2011,"Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",179.69,FALSE
2011,"Portugal","Million euro","Social health insurance schemes",179.69,FALSE
2011,"Romania","Million euro","All financing schemes",6199.11,FALSE
2011,"Romania","Million euro","Government schemes and compulsory contributory health care financing schemes",4665.09,FALSE
2011,"Romania","Million euro","Government schemes",608.41,FALSE
2011,"Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",4056.67,FALSE
2011,"Romania","Million euro","Social health insurance schemes",4056.67,FALSE
2011,"Slovenia","Million euro","All financing schemes",3309.2,TRUE
2011,"Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes",2376.22,TRUE
2011,"Slovenia","Million euro","Government schemes",118.98,TRUE
2011,"Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",2264.16,TRUE
2011,"Slovenia","Million euro","Social health insurance schemes",2636.51,TRUE
2011,"Slovakia","Million euro","All financing schemes",5550.07,TRUE
2011,"Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes",4143.16,TRUE
2011,"Slovakia","Million euro","Government schemes",371.58,TRUE
2011,"Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",3771.58,TRUE
2011,"Slovakia","Million euro","Social health insurance schemes",4435.09,TRUE
2011,"Finland","Million euro","All financing schemes",18261.42,FALSE
2011,"Finland","Million euro","Government schemes and compulsory contributory health care financing schemes",14173.16,FALSE
2011,"Finland","Million euro","Government schemes",11464.33,FALSE
2011,"Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",2708.83,FALSE
2011,"Finland","Million euro","Social health insurance schemes",2500.96,FALSE
2011,"Sweden","Million euro","All financing schemes",43024.65,FALSE
2011,"Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes",36330.37,FALSE
2011,"Sweden","Million euro","Government schemes",36330.37,FALSE
2011,"Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2011,"Sweden","Million euro","Social health insurance schemes",0,FALSE
2011,"Iceland","Million euro","All financing schemes",898.48,FALSE
2011,"Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes",719.29,FALSE
2011,"Iceland","Million euro","Government schemes",719.29,FALSE
2011,"Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2011,"Iceland","Million euro","Social health insurance schemes",0,FALSE
2011,"Liechtenstein","Million euro","All financing schemes",283.02,TRUE
2011,"Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes",185.77,TRUE
2011,"Liechtenstein","Million euro","Government schemes",43.46,TRUE
2011,"Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",144.7,TRUE
2011,"Liechtenstein","Million euro","Social health insurance schemes",144.7,TRUE
2011,"Norway","Million euro","All financing schemes",31493.31,FALSE
2011,"Norway","Million euro","Government schemes and compulsory contributory health care financing schemes",26587.63,FALSE
2011,"Norway","Million euro","Government schemes",26587.63,FALSE
2011,"Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2011,"Norway","Million euro","Social health insurance schemes",0,TRUE
2011,"Switzerland","Million euro","All financing schemes",52119.65,FALSE
2011,"Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes",33776.92,FALSE
2011,"Switzerland","Million euro","Government schemes",11831.11,FALSE
2011,"Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",21945.8,FALSE
2011,"Switzerland","Million euro","Social health insurance schemes",2035.15,FALSE
2011,"United Kingdom","Million euro","All financing schemes",229998.79,TRUE
2011,"United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes",182777.15,TRUE
2011,"United Kingdom","Million euro","Government schemes",182777.15,TRUE
2011,"United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2011,"United Kingdom","Million euro","Social health insurance schemes",0,TRUE
2011,"Bosnia and Herzegovina","Million euro","All financing schemes",1322.65,TRUE
2011,"Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes",936.07,TRUE
2011,"Bosnia and Herzegovina","Million euro","Government schemes",29.05,TRUE
2011,"Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",907.03,TRUE
2011,"Bosnia and Herzegovina","Million euro","Social health insurance schemes",937.77,TRUE
2012,"European Union - 27 countries (from 2020)","Million euro","All financing schemes",1213033.52,TRUE
2012,"European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",946258.94,TRUE
2012,"European Union - 27 countries (from 2020)","Million euro","Government schemes",348580.6,TRUE
2012,"European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",631557.62,TRUE
2012,"European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",26644.27,TRUE
2012,"European Union - 28 countries (2013-2020)","Million euro","All financing schemes",1474601,TRUE
2012,"European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",1154213.92,TRUE
2012,"European Union - 28 countries (2013-2020)","Million euro","Government schemes",548836.45,TRUE
2012,"European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",631557.62,TRUE
2012,"European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes",26644.27,TRUE
2012,"European Union - 27 countries (2007-2013)","Million euro","All financing schemes",1471573.22,TRUE
2012,"European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes",1151711.99,TRUE
2012,"European Union - 27 countries (2007-2013)","Million euro","Government schemes",548759.56,TRUE
2012,"European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",629007.28,TRUE
2012,"European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes",26644.27,TRUE
2012,"European Union - 15 countries (1995-2004)","Million euro","All financing schemes",1333671.16,TRUE
2012,"European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes",1047644.89,TRUE
2012,"European Union - 15 countries (1995-2004)","Million euro","Government schemes",509576.56,TRUE
2012,"European Union - 15 countries (1995-2004)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",538068.33,TRUE
2012,"European Union - 15 countries (1995-2004)","Million euro","Social health insurance schemes",478171.07,TRUE
2012,"Euro area - 19 countries  (from 2015)","Million euro","All financing schemes",1074381.4,TRUE
2012,"Euro area - 19 countries  (from 2015)","Million euro","Government schemes and compulsory contributory health care financing schemes",836403.96,TRUE
2012,"Euro area - 19 countries  (from 2015)","Million euro","Government schemes",277351.86,TRUE
2012,"Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",591585.75,TRUE
2012,"Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes",26644.27,TRUE
2012,"Euro area - 18 countries (2014)","Million euro","All financing schemes",1071957.52,TRUE
2012,"Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes",834776.57,TRUE
2012,"Euro area - 18 countries (2014)","Million euro","Government schemes",277110.29,TRUE
2012,"Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",590111.93,TRUE
2012,"Euro area - 18 countries (2014)","Million euro","Social health insurance schemes",26644.27,TRUE
2012,"Euro area - 12 countries (2001-2006)","Million euro","All financing schemes",986082.66,FALSE
2012,"Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes",767126.93,FALSE
2012,"Euro area - 12 countries (2001-2006)","Million euro","Government schemes",262928.63,FALSE
2012,"Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",504199.31,FALSE
2012,"Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes",478171.07,TRUE
2012,"Belgium","Million euro","All financing schemes",40574.75,FALSE
2012,"Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes",31028.69,FALSE
2012,"Belgium","Million euro","Government schemes",4365.28,FALSE
2012,"Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",26663.41,FALSE
2012,"Belgium","Million euro","Social health insurance schemes",26644.27,FALSE
2012,"Bulgaria","Million euro","All financing schemes",3185.79,FALSE
2012,"Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes",1624.92,FALSE
2012,"Bulgaria","Million euro","Government schemes",350.12,FALSE
2012,"Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",1274.8,FALSE
2012,"Bulgaria","Million euro","Social health insurance schemes",1274.8,FALSE
2012,"Czechia","Million euro","All financing schemes",12202.11,TRUE
2012,"Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes",10050.99,TRUE
2012,"Czechia","Million euro","Government schemes",1466.1,TRUE
2012,"Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8584.89,TRUE
2012,"Czechia","Million euro","Social health insurance schemes",8718.68,TRUE
2012,"Denmark","Million euro","All financing schemes",26072.23,FALSE
2012,"Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes",21895.41,FALSE
2012,"Denmark","Million euro","Government schemes",21895.41,FALSE
2012,"Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2012,"Denmark","Million euro","Social health insurance schemes",0,FALSE
2012,"Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes",297784,FALSE
2012,"Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes",247064,FALSE
2012,"Germany (until 1990 former territory of the FRG)","Million euro","Government schemes",20169,FALSE
2012,"Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",226896,FALSE
2012,"Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes",203380,FALSE
2012,"Estonia","Million euro","All financing schemes",1045.15,FALSE
2012,"Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes",801.14,FALSE
2012,"Estonia","Million euro","Government schemes",113.21,FALSE
2012,"Estonia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",687.93,FALSE
2012,"Estonia","Million euro","Social health insurance schemes",687.93,FALSE
2012,"Ireland","Million euro","All financing schemes",18714.64,FALSE
2012,"Ireland","Million euro","Government schemes and compulsory contributory health care financing schemes",13488.38,FALSE
2012,"Ireland","Million euro","Government schemes",13435.74,FALSE
2012,"Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",52.64,FALSE
2012,"Ireland","Million euro","Social health insurance schemes",0,FALSE
2012,"Greece","Million euro","All financing schemes",16811.38,FALSE
2012,"Greece","Million euro","Government schemes and compulsory contributory health care financing schemes",11113.22,FALSE
2012,"Greece","Million euro","Government schemes",5082.1,FALSE
2012,"Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",6031.13,FALSE
2012,"Greece","Million euro","Social health insurance schemes",6031.13,FALSE
2012,"Spain","Million euro","All financing schemes",94417.66,FALSE
2012,"Spain","Million euro","Government schemes and compulsory contributory health care financing schemes",68085.16,FALSE
2012,"Spain","Million euro","Government schemes",64077.57,FALSE
2012,"Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",4007.6,FALSE
2012,"Spain","Million euro","Social health insurance schemes",4007.6,FALSE
2012,"France","Million euro","All financing schemes",236311.46,FALSE
2012,"France","Million euro","Government schemes and compulsory contributory health care financing schemes",179882.89,FALSE
2012,"France","Million euro","Government schemes",11788,FALSE
2012,"France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",168094.88,FALSE
2012,"France","Million euro","Social health insurance schemes",168094.88,FALSE
2012,"Croatia","Million euro","All financing schemes",2907.78,TRUE
2012,"Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes",2423.09,TRUE
2012,"Croatia","Million euro","Government schemes",86.03,TRUE
2012,"Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",2345.7,TRUE
2012,"Croatia","Million euro","Social health insurance schemes",2345.7,TRUE
2012,"Italy","Million euro","All financing schemes",142676,FALSE
2012,"Italy","Million euro","Government schemes and compulsory contributory health care financing schemes",108258,FALSE
2012,"Italy","Million euro","Government schemes",107932,FALSE
2012,"Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",326,FALSE
2012,"Italy","Million euro","Social health insurance schemes",326,FALSE
2012,"Cyprus","Million euro","All financing schemes",1274.3,FALSE
2012,"Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes",590.54,FALSE
2012,"Cyprus","Million euro","Government schemes",581.57,FALSE
2012,"Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",8.98,FALSE
2012,"Cyprus","Million euro","Social health insurance schemes",8.98,FALSE
2012,"Latvia","Million euro","All financing schemes",1290.77,TRUE
2012,"Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes",770.23,TRUE
2012,"Latvia","Million euro","Government schemes",770.23,TRUE
2012,"Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2012,"Latvia","Million euro","Social health insurance schemes",0,TRUE
2012,"Lithuania","Million euro","All financing schemes",2096.85,FALSE
2012,"Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes",1411.66,FALSE
2012,"Lithuania","Million euro","Government schemes",192.7,FALSE
2012,"Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",1218.96,FALSE
2012,"Lithuania","Million euro","Social health insurance schemes",1222.15,TRUE
2012,"Luxembourg","Million euro","All financing schemes",2463.12,FALSE
2012,"Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes",2040.68,FALSE
2012,"Luxembourg","Million euro","Government schemes",94.17,FALSE
2012,"Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",1946.51,FALSE
2012,"Luxembourg","Million euro","Social health insurance schemes",1946.51,FALSE
2012,"Hungary","Million euro","All financing schemes",7428.99,FALSE
2012,"Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes",4868.47,FALSE
2012,"Hungary","Million euro","Government schemes",642.03,FALSE
2012,"Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",4226.44,FALSE
2012,"Hungary","Million euro","Social health insurance schemes",4226.44,FALSE
2012,"Malta","Million euro","All financing schemes",889.47,TRUE
2012,"Malta","Million euro","Government schemes and compulsory contributory health care financing schemes",538.74,TRUE
2012,"Malta","Million euro","Government schemes",538.74,TRUE
2012,"Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2012,"Malta","Million euro","Social health insurance schemes",0,TRUE
2012,"Netherlands","Million euro","All financing schemes",68816.48,FALSE
2012,"Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes",56506.16,FALSE
2012,"Netherlands","Million euro","Government schemes",3482.18,FALSE
2012,"Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",53023.98,FALSE
2012,"Netherlands","Million euro","Social health insurance schemes",18874.61,FALSE
2012,"Austria","Million euro","All financing schemes",32499.92,FALSE
2012,"Austria","Million euro","Government schemes and compulsory contributory health care financing schemes",24270.42,FALSE
2012,"Austria","Million euro","Government schemes",10118.2,FALSE
2012,"Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",14152.22,FALSE
2012,"Austria","Million euro","Social health insurance schemes",14152.22,FALSE
2012,"Poland","Million euro","All financing schemes",25681.21,TRUE
2012,"Poland","Million euro","Government schemes and compulsory contributory health care financing schemes",18146.08,TRUE
2012,"Poland","Million euro","Government schemes",2509.49,TRUE
2012,"Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",15752.23,TRUE
2012,"Poland","Million euro","Social health insurance schemes",15652.06,TRUE
2012,"Portugal","Million euro","All financing schemes",15742.27,FALSE
2012,"Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes",10322.1,FALSE
2012,"Portugal","Million euro","Government schemes",10139.39,FALSE
2012,"Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",182.71,FALSE
2012,"Portugal","Million euro","Social health insurance schemes",182.71,FALSE
2012,"Romania","Million euro","All financing schemes",6281.85,FALSE
2012,"Romania","Million euro","Government schemes and compulsory contributory health care financing schemes",4832.14,FALSE
2012,"Romania","Million euro","Government schemes",626.87,FALSE
2012,"Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",4205.27,FALSE
2012,"Romania","Million euro","Social health insurance schemes",4205.27,FALSE
2012,"Slovenia","Million euro","All financing schemes",3309.2,TRUE
2012,"Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes",2376.22,TRUE
2012,"Slovenia","Million euro","Government schemes",118.98,TRUE
2012,"Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",2264.16,TRUE
2012,"Slovenia","Million euro","Social health insurance schemes",2636.51,TRUE
2012,"Slovakia","Million euro","All financing schemes",5550.07,FALSE
2012,"Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes",4005.45,FALSE
2012,"Slovakia","Million euro","Government schemes",376.89,FALSE
2012,"Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",3628.56,FALSE
2012,"Slovakia","Million euro","Social health insurance schemes",4435.09,TRUE
2012,"Finland","Million euro","All financing schemes",19271,FALSE
2012,"Finland","Million euro","Government schemes and compulsory contributory health care financing schemes",15067.24,FALSE
2012,"Finland","Million euro","Government schemes",12245,FALSE
2012,"Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",2822.24,FALSE
2012,"Finland","Million euro","Social health insurance schemes",2605.64,FALSE
2012,"Sweden","Million euro","All financing schemes",46166.63,FALSE
2012,"Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes",38878.69,FALSE
2012,"Sweden","Million euro","Government schemes",38878.69,FALSE
2012,"Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2012,"Sweden","Million euro","Social health insurance schemes",0,FALSE
2012,"Iceland","Million euro","All financing schemes",939.05,FALSE
2012,"Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes",750.62,FALSE
2012,"Iceland","Million euro","Government schemes",750.62,FALSE
2012,"Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2012,"Iceland","Million euro","Social health insurance schemes",0,FALSE
2012,"Liechtenstein","Million euro","All financing schemes",283.02,TRUE
2012,"Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes",185.77,TRUE
2012,"Liechtenstein","Million euro","Government schemes",43.46,TRUE
2012,"Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",144.7,TRUE
2012,"Liechtenstein","Million euro","Social health insurance schemes",144.7,TRUE
2012,"Norway","Million euro","All financing schemes",34806.36,FALSE
2012,"Norway","Million euro","Government schemes and compulsory contributory health care financing schemes",29500.21,FALSE
2012,"Norway","Million euro","Government schemes",29500.21,FALSE
2012,"Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2012,"Norway","Million euro","Social health insurance schemes",0,TRUE
2012,"Switzerland","Million euro","All financing schemes",55183.3,FALSE
2012,"Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes",36514.1,FALSE
2012,"Switzerland","Million euro","Government schemes",13269.08,FALSE
2012,"Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",23245.02,FALSE
2012,"Switzerland","Million euro","Social health insurance schemes",2059.27,FALSE
2012,"United Kingdom","Million euro","All financing schemes",229998.79,TRUE
2012,"United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes",182777.15,TRUE
2012,"United Kingdom","Million euro","Government schemes",182777.15,TRUE
2012,"United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2012,"United Kingdom","Million euro","Social health insurance schemes",0,TRUE
2012,"Bosnia and Herzegovina","Million euro","All financing schemes",1322.65,TRUE
2012,"Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes",936.07,TRUE
2012,"Bosnia and Herzegovina","Million euro","Government schemes",29.05,TRUE
2012,"Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",907.03,TRUE
2012,"Bosnia and Herzegovina","Million euro","Social health insurance schemes",937.77,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","All financing schemes",1213033.52,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",946258.94,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Government schemes",348580.6,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",631557.62,TRUE
2013,"European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",460441,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","All financing schemes",1474601,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",1154213.92,TRUE
2013,"European Union - 28 countries (2013-2020)","Million euro","Government schemes",548836.45,TRUE
